Date,sp500_ret,sp500_ret_5d,nasdaq_ret,vix_level,vix_change,vix_high,usdjpy_ret,usdjpy_level,nk_futures_ret
2024-07-31,0.0157933986591674,0.017535958034908816,0.026358511706674248,16.360000610351562,-1.3299999237060547,0.0,-0.007560110256319419,152.6699981689453,0.014018079392113192
2024-08-01,-0.013693502993456064,0.008790150993845502,-0.023026352660052707,18.59000015258789,2.229999542236328,0.0,-0.01916548705141763,149.74400329589844,-0.046640826873385
2024-08-02,-0.018381860868696753,-0.020615126495082348,-0.024310025495816623,23.389999389648438,4.799999237060547,1.0,-0.003626183724400267,149.2010040283203,-0.05081989429461986
2024-08-05,-0.02996879838863975,-0.050738158585009074,-0.03433920949487235,38.56999969482422,15.180000305175781,1.0,-0.02424249366207143,145.58399963378906,-0.04854368932038833
2024-08-06,0.010354085880061037,-0.03612845140696874,0.010294364623245844,27.709999084472656,-10.860000610351562,1.0,0.0014149470605417935,145.7899932861328,0.01200480192076836
2024-08-07,-0.007734647858502863,-0.05845387177521533,-0.010450394739652702,27.850000381469727,0.1400012969970703,1.0,-0.007257004636457398,144.73199462890625,0.02298339264531446
2024-08-08,0.023042611519136447,-0.023384908435390317,0.028662349907374374,23.790000915527344,-4.059999465942383,1.0,0.00961776485278687,146.12399291992188,0.03435280475431224
2024-08-09,0.004671676849538509,-0.00044886849066483325,0.0051189165678968696,20.3700008392334,-3.4200000762939453,1.0,0.010573304197764921,147.66900634765625,-0.009248878923766801
2024-08-12,4.303397765514916e-05,0.030476282113323094,0.0021085673056129295,20.709999084472656,0.3399982452392578,1.0,-0.004245974946774145,147.04200744628906,0.007637906647807613
2024-08-13,0.016847579753558328,0.03709910030963748,0.024254184750069685,18.1200008392334,-2.589998245239258,0.0,-0.0004081338280472746,146.98199462890625,0.024003368893879884
2024-08-14,0.0038237284285767004,0.049179721307337276,0.00029033906147879485,16.190000534057617,-1.9300003051757812,0.0,-7.484989533468323e-05,146.9709930419922,-0.004249485949280318
2024-08-15,0.016133247764330783,0.04209383431000724,0.02337635958240125,15.229999542236328,-0.9600009918212891,0.0,0.0019188340067386456,147.2530059814453,0.036894273127753285
2024-08-16,0.001989779357261412,0.03931204110795594,0.0021154737631077225,14.800000190734863,-0.42999935150146484,0.0,0.013371503878658375,149.2220001220703,0.0009293680297397522
2024-08-19,0.009722284736913167,0.04937137007801784,0.013898180004721095,14.649999618530273,-0.15000057220458984,0.0,-0.008484047048631704,147.95599365234375,0.00464252553389044
2024-08-20,-0.0019845553982971165,0.029936890555938067,-0.003346805921529139,15.880000114440918,1.2300004959106445,0.0,-0.008495691822692941,146.69900512695312,-0.007393715341959317
2024-08-21,0.004239676828782013,0.030363659310059576,0.005727739128175591,16.270000457763672,0.3900003433227539,0.0,-0.00921618387059131,145.3470001220703,0.009177972865123785
2024-08-22,-0.008932805548120926,0.004946569108254861,-0.016721959277882892,17.549999237060547,1.279998779296875,0.0,-0.0015755667888409652,145.1179962158203,0.004481349677079249
2024-08-23,0.01148337085011919,0.014468175411846751,0.014667933769104025,15.859999656677246,-1.6899995803833008,0.0,0.0074697808821515554,146.20199584960938,0.006823251541792308
2024-08-26,-0.0031537266931381813,0.0015316442294832644,-0.008503262384321975,16.149999618530273,0.28999996185302734,0.0,-0.015061325509362122,144.0,-0.007819627264433748
2024-08-27,0.0015951960865450143,0.00512400786467504,0.001638900990943437,15.430000305175781,-0.7199993133544922,0.0,0.0035833782619900667,144.51600646972656,0.0060422960725075026
2024-08-28,-0.00597597320797616,-0.005100638048852191,-0.011196453251911764,17.110000610351562,1.6800003051757812,0.0,-0.003743532494611679,143.97500610351562,-0.003264133698916316
2024-08-29,-3.937906806072977e-05,0.003827176714974012,-0.002255613083423591,15.649999618530273,-1.460000991821289,0.0,0.003181055977046876,144.43299865722656,0.0035368090123133467
2024-08-30,0.010093051774424433,0.0024473813444236825,0.01125739986075569,15.0,-0.6499996185302734,0.0,0.0031641019481043475,144.88999938964844,0.018535439237697515
2024-09-02,0.0,0.005618828286312549,0.0,,,0.0,0.010290546764676556,146.38099670410156,0.0
2024-09-03,-0.02115107439771169,-0.017218819060276003,-0.03259177894657106,20.719999313354492,,1.0,0.002329560705602196,146.7220001220703,-0.03549916698705624
2024-09-04,-0.0016025435809103872,-0.012894854832252611,-0.0030344938889551587,21.31999969482422,0.6000003814697266,1.0,-0.009330593195018166,145.35299682617188,-0.023119851182567097
2024-09-05,-0.003018017615584734,-0.015835200056163234,0.0025379660282958127,19.899999618530273,-1.4200000762939453,0.0,-0.013959063407858241,143.32400512695312,0.007480957562568058
2024-09-06,-0.01726024985928465,-0.04248636509769299,-0.02550436394346589,22.3799991607666,2.479999542236328,1.0,0.0004814283837484279,143.39300537109375,-0.047387606318347486
2024-09-09,0.0115800702824842,-0.03139828990908744,0.01160934059858132,19.450000762939453,-2.9299983978271484,0.0,-0.00632536389837024,142.48599243164062,0.02692743764172345
2024-09-10,0.004472672652839682,-0.006042788602458549,0.008367462259605718,19.079999923706055,-0.37000083923339844,0.0,0.004849666340471348,143.177001953125,-0.002208114821970697
2024-09-11,0.010665025888896507,0.006170222420795346,0.02171097287436141,17.690000534057617,-1.3899993896484375,0.0,-0.006586312117083604,142.23399353027344,0.012309820193637577
2024-09-12,0.007495302358939249,0.016780433722556998,0.010011215390628214,17.06999969482422,-0.6200008392333984,0.0,0.0025029375803993226,142.58999633789062,0.010520562918431509
2024-09-13,0.005407711405364557,0.04023358038012925,0.0065055700094134306,16.559999465942383,-0.5100002288818359,0.0,-0.007651332112972642,141.49899291992188,-0.015548945375878809
2024-09-16,0.0012566297656613212,0.029617723261021522,-0.00519394428970954,17.139999389648438,0.5799999237060547,0.0,-0.005010633780201612,140.7899932861328,0.005905782172778373
2024-09-17,0.00026455008109871336,0.025304258395843604,0.0020423726828324718,17.610000610351562,0.470001220703125,0.0,0.0,140.7899932861328,-0.0010922992900054274
2024-09-18,-0.002896455862498093,0.011546341941147675,-0.003106397636846503,18.229999542236328,0.6199989318847656,0.0,0.008700945819537065,142.01499938964844,-0.0016402405686167798
2024-09-19,0.01697685316676334,0.021066017132810977,0.025076659927780076,16.329999923706055,-1.8999996185302734,0.0,0.004893900835867715,142.7100067138672,0.03217415115005484
2024-09-20,-0.0019410273951238066,0.013602828445432147,-0.003644955448014686,16.149999618530273,-0.18000030517578125,0.0,0.0010370330611357836,142.85800170898438,0.011407348454702149
2024-09-23,0.0028092730585327352,0.015174616922467798,0.001445774217207818,15.890000343322754,-0.25999927520751953,0.0,0.008021924428738059,144.00399780273438,0.003672131147540947
2024-09-24,0.0025111788443470395,0.017454734211351797,0.005577417197717205,15.390000343322754,-0.5,0.0,-0.0025415774564432336,143.63800048828125,-0.011760094080752626
2024-09-25,-0.0018612489301417234,0.018511070035657218,0.00042553862838246026,15.40999984741211,0.01999950408935547,0.0,-0.0046993347823223175,142.96299743652344,0.008065582440830443
2024-09-26,0.00403867571712313,0.005553373980422327,0.005977041489758417,15.369999885559082,-0.039999961853027344,0.0,0.012031093720365149,144.68299865722656,0.03384050367261282
2024-09-27,-0.0012532169669905446,0.006246349160899944,-0.0038866462488355014,16.959999084472656,1.5899991989135742,0.0,0.0027163203330118346,145.0760040283203,-0.045546815529053486
2024-09-30,0.004236552581176722,0.007678520609127881,0.0038400470830193267,16.729999542236328,-0.22999954223632812,0.0,-0.015805503349337502,142.7830047607422,0.017280340289778096
2024-10-01,-0.009324107094664358,-0.004217769105822944,-0.015328382112681838,19.260000228881836,2.530000686645508,0.0,0.006492383002293156,143.7100067138672,-0.0018293479681170677
2024-10-02,0.00013839090212397487,-0.0022228502520823534,0.000824090980865666,18.899999618530273,-0.3600006103515625,0.0,0.0001808205174269606,143.73599243164062,0.017017934284592195
2024-10-03,-0.001681413492255035,-0.007907267043657296,-0.0003703558019848563,20.489999771118164,1.5900001525878906,1.0,0.0198002480285846,146.58200073242188,-0.0009010168618870384
2024-10-04,0.008970249395274354,0.002248086501337898,0.012242619624335926,19.209999084472656,-1.2800006866455078,0.0,0.0017600769820280693,146.83999633789062,0.02512239113630499
2024-10-07,-0.009586022165882668,-0.011547118478160368,-0.011795732314343055,22.639999389648438,3.4300003051757812,1.0,0.013484139442307974,148.82000732421875,-0.017594570818147526
2024-10-08,0.009689347495581924,0.00742367117363707,0.01445106955545672,21.420000076293945,-1.2199993133544922,1.0,-0.004529036401673792,148.14599609375,0.01125751567097355
2024-10-09,0.007113411987488272,0.014449500211149546,0.005978094784393262,20.860000610351562,-0.5599994659423828,1.0,8.775457065346437e-05,148.15899658203125,0.0067046173308031864
